blockNumber,min_min,max_max,total_difference
14913831,1893.9923,1894.4354,0.4431000000001859
14913967,1894.7385,1898.3852,3.64670000000001
14914063,1897.4879,1898.9383,1.450399999999945
14914316,1903.0389,1904.1683,1.1294000000000324
14914591,,,
14914849,1909.9116,1910.0827,0.171100000000024
14915029,1910.8354,1913.1846,2.34920000000011
14915087,1913.8339,1913.9507,0.116800000000012
14915142,1913.926,1914.3488,0.422800000000052
14915264,1900.9832,1901.9226,0.9394000000002052
14915265,1900.9832,1901.9226,0.9394000000002052
14915315,1900.7236,1902.1452,1.4215999999998985
14915363,1904.7508,1909.4035,4.652699999999868
14915365,1907.2359,1909.4035,2.167599999999993
14915368,1907.2359,1907.6684,0.43250000000011823
14915525,1904.1411,1907.4675,3.3263999999999214
14915554,1895.7399,1912.6052,16.865299999999934
14915565,1898.2086,1898.2086,0.0
14915612,1884.6064,1892.6234,8.017000000000053
14915647,1875.2022,1879.1426,3.940399999999954
14915752,1881.8709,1883.7561,1.885200000000168
14915782,1882.8859,1884.011,1.125099999999975
14915842,1881.6385,1882.5587,0.9202000000000226
14915869,1873.216,1875.9654,2.7494000000001506
14915902,1863.1252,1868.408,5.282799999999952
14916009,1853.2275,1860.5744,7.346900000000005
14916014,1853.626,1860.3728,6.746800000000121
14916265,1851.1621,1852.34,1.1778999999999087
14916482,1860.1015,1860.1568,0.05529999999998836
14916507,1859.7338,1860.173,0.439200000000028
14916770,1857.8785,1859.4923,1.6137999999998556
14916846,1854.2761,1854.7085,0.43239999999991596
14916880,1856.4641,1860.1191,3.6549999999999727
14917009,1857.8785,1858.133,0.2545000000000073
14917014,1858.133,1858.133,0.0
14917173,1862.6837,1870.9642,8.280499999999847
14917247,1870.8981,1870.9223,0.02419999999983702
14917359,1866.2355,1866.8781,0.6425999999999021
14917365,1866.0131,1866.2636,0.25050000000010186
14917498,,,
14917705,1859.1316,1859.203,0.07140000000003965
14917815,1813.5029,1824.7095,11.20659999999998
14917839,1785.5505,1805.2896,19.739100000000008
14917849,1770.0022,1788.4049,18.402700000000095
14917869,1769.4083,1779.5411,10.132799999999861
14918170,1751.9674,1755.7709,3.8034999999999854
14918189,1734.496,1737.787,3.29099999999994
14918194,1734.8299,1736.2927,1.4628000000000156
14918267,1725.2186,1730.4625,5.243900000000167
14918435,1737.5909,1737.6527,0.061800000000175714
14918459,1736.6871,1736.9891,0.30199999999990723
14918562,1740.0887,1748.0223,7.9336000000000695
14918755,,,
14918784,1755.4425,1756.0246,0.5820999999998548
14919191,1755.8237,1764.9488,9.125099999999975
14919675,1759.8703,1765.6036,5.733299999999872
14919697,1765.3549,1765.4601,0.10519999999996799
14919877,1768.4312,1771.4804,3.049199999999928
14920180,1768.1125,1768.4723,0.35979999999995016
14920427,1767.7628,1767.8666,0.10380000000009204
14920480,1756.2506,1758.8168,2.5661999999999807
14920671,1750.9251,1751.8637,0.9386000000001786
14920809,1742.3514,1742.3948,0.043400000000019645
14920853,1742.9319,1749.9481,7.016200000000026
14920923,1750.5677,1751.003,0.4352999999998701
14921083,1750.8886,1757.645,6.756399999999985
14921155,1763.6201,1767.3089,3.688799999999901
14921171,1766.5035,1767.0156,0.5120999999999185
14921373,1770.8838,1778.8315,7.947699999999941
14921461,1786.5713,1787.9294,1.3580999999999221
14921618,1779.1321,1783.6773,4.5452000000000226
14921727,1779.5676,1781.475,1.907399999999825
14922171,1781.868,1782.9124,1.044399999999996
14922249,1784.983,1792.0816,7.098600000000033
14922330,1803.7034,1804.1268,0.4233999999999014
14922432,1804.4279,1804.4279,0.0
14922513,1810.9274,1811.4606,0.5332000000000789
14922591,1817.4458,1822.4321,4.986300000000028
14922616,1833.2996,1841.5672,8.267599999999902
14922633,1838.9661,1848.3278,9.361699999999928
14922650,1851.8643,1868.2075,16.343200000000024
14922675,1849.1044,1859.9897,10.885300000000143
14922689,1840.527,1846.3084,5.781399999999849
14922710,1848.0811,1856.0268,7.945699999999988
14922823,1843.0854,1849.7319,6.64650000000006
14922889,1842.9892,1844.3513,1.362100000000055
14923033,1832.5899,1837.9035,5.313599999999951
14923132,1839.865,1839.865,0.0
14923335,1830.4491,1841.9522,11.503099999999904
14923352,1785.9422,1824.9914,39.049200000000155
14923356,1771.7777,1813.0933,41.315599999999904
14923364,1771.7777,1785.9422,14.164499999999862
14923369,1772.218,1778.7537,6.535699999999906
14923371,1772.218,1784.0622,11.8442
14923387,1787.9876,1827.1536,39.16600000000017
14923390,1793.5145,1827.1536,33.6391000000001
14923414,1793.3328,1807.2099,13.877100000000155
14923423,1793.3328,1798.2515,4.918700000000172
14923533,1808.6968,1813.9485,5.251700000000028
14923602,1812.3645,1823.8747,11.510200000000168
14923666,1818.6934,1819.7715,1.0780999999999494
14923796,1819.3927,1822.3802,2.9874999999999545
14923902,1817.7207,1822.225,4.50429999999983
14923934,1804.9876,1809.8394,4.851800000000139
14923952,1796.6617,1800.5743,3.912599999999884
14923983,1801.2331,1809.1024,7.869300000000067
14924040,1815.351,1823.5809,8.229899999999816
14924139,1820.4174,1820.6922,0.2747999999999138
14924197,1825.3232,1830.4485,5.125299999999925
14924380,1827.7217,1827.7217,0.0
14924485,1799.9459,1799.9459,0.0
14924515,1785.4927,1796.6387,11.145999999999958
14924530,1771.0057,1785.7801,14.774400000000014
14924541,1771.0057,1772.3666,1.3609000000001288
14924597,1780.2319,1789.3242,9.092300000000023
14924626,1783.2547,1789.2479,5.993200000000115
14924861,1789.2644,1790.8611,1.5967000000000553
14925047,1804.9251,1810.8401,5.914999999999964
14925098,1813.3927,1813.4653,0.0725999999999658
14925113,1812.7385,1813.485,0.7464999999999691
14925341,1801.1192,1801.9213,0.8020999999998821
14925594,1806.6358,1809.3659,2.730099999999993
14925620,,,
14925826,1801.8228,1805.1578,3.3350000000000364
14926070,1806.7554,1807.7235,0.9681000000000495
14926305,1808.0943,1811.0674,2.9730999999999312
14926557,1808.9895,1809.1204,0.1309000000001106
14926662,1791.0304,1803.1592,12.128799999999956
14926791,1791.5378,1793.5506,2.01279999999997
14926925,1802.7147,1805.0653,2.350599999999986
14927030,1819.559,1832.317,12.758000000000038
14927057,1831.1088,1833.3777,2.2689000000000306
14927112,,,
14927201,1811.4182,1812.7818,1.3635999999999058
14927309,1800.917,1805.9952,5.078200000000152
14927361,1801.8984,1802.2233,0.3249000000000706
14927399,1811.7496,1813.7757,2.026099999999815
14927565,1815.8325,1817.7662,1.9337000000000444
14927708,1800.9039,1806.6866,5.782699999999977
14927744,1796.9958,1798.6518,1.6560000000001764
14927821,1795.6458,1797.2512,1.6053999999999178
14927885,1795.8712,1797.1919,1.320699999999988
14928075,1797.2534,1797.2534,0.0
14928186,1795.043,1797.1054,2.062400000000025
14928236,1777.8455,1782.9859,5.1404
14928275,1789.2314,1790.1537,0.9223000000001775
14928308,1789.2644,1789.2644,0.0
14928556,1796.38,1796.7214,0.3413999999997941
14928559,1796.7214,1796.7214,0.0
14928794,1799.8376,1801.111,1.2734000000000378
14929046,1799.2795,1799.3499,0.07039999999983593
14929281,1805.4369,1805.6166,0.17970000000013897
14929540,1797.359,1797.4017,0.042699999999967986
14929544,1796.4993,1797.4017,0.9023999999999432
14929674,,,
14929784,1793.0981,1793.2236,0.12550000000010186
14929797,,,
14930534,1794.3055,1795.1853,0.8798000000001593
14930550,1794.5309,1798.7065,4.175600000000031
14930990,1802.0394,1802.0394,0.0
14931222,1799.4629,1799.5004,0.03749999999990905
14931474,1801.2687,1801.3409,0.07219999999983884
14931496,1803.8287,1810.763,6.934299999999894
14931706,1811.6566,1813.7078,2.0511999999998807
14931874,1821.1529,1823.4943,2.3414000000000215
14931969,1815.6241,1824.1464,8.522300000000087
14932207,1818.6924,1819.3876,0.6952000000001135
14932458,1809.1456,1812.6171,3.471499999999878
14932459,1809.1456,1809.785,0.6394000000000233
14932568,1799.0517,1806.3337,7.281999999999925
14932910,1786.3547,1786.5644,0.2096999999998843
14932948,1793.1859,1793.7496,0.5637000000001535
14932962,1793.2415,1793.2415,0.0
14932965,,,
14933215,1792.5653,1792.5653,0.0
14933391,1794.4837,1794.9816,0.4979000000000724
14933438,1794.7966,1794.9827,0.18610000000012406
14933631,1802.2785,1802.3076,0.029100000000198634
14933657,1807.8608,1807.8608,0.0
14934140,1797.7179,1797.8055,0.08759999999983847
14934398,,,
14934646,1789.96,1790.2236,0.2635999999999967
14934876,1793.7645,1793.8463,0.08179999999993015
14935119,1790.3331,1793.561,3.227899999999863
14935357,1788.6746,1788.6902,0.015599999999949432
14935444,1763.1324,1784.6282,21.495800000000145
14935453,1755.5461,1764.3096,8.763500000000022
14935465,1760.7674,1762.2872,1.519800000000032
14935482,1764.9385,1766.7298,1.791300000000092
14935564,1775.2395,1775.4219,0.18240000000014334
14935608,1770.1031,1777.9044,7.801299999999856
14935864,,,
14935928,1780.4389,1781.2261,0.7871999999999844
14936115,1781.2911,1782.196,0.9048999999999978
14936151,1787.7316,1799.1895,11.457899999999881
14936375,1793.3545,1797.3712,4.016700000000128
14936607,1796.3739,1796.6819,0.3079999999999927
14936833,1795.5051,1796.7308,1.2256999999999607
14937070,1794.5405,1797.0011,2.4605999999998858
14937072,1794.5405,1797.1474,2.606899999999996
14937311,1787.4516,1790.6901,3.238499999999931
14937329,1787.1975,1787.4972,0.29970000000002983
14937543,1789.9478,1790.5855,0.6376999999999953
14937640,1777.5819,1780.6614,3.0795000000000528
14938055,1766.2503,1766.7127,0.46240000000011605
14938276,1769.4621,1772.4588,2.9967000000001462
14938436,1738.7238,1742.3531,3.6293000000000575
14938518,1722.3737,1739.8402,17.466499999999996
14938519,1722.3737,1739.8402,17.466499999999996
14938658,1718.1266,1728.1936,10.067000000000007
14938781,1727.2679,1730.6791,3.411200000000008
14938912,1730.2144,1730.4172,0.20280000000002474
14938959,1740.597,1740.7675,0.17049999999994725
14939041,1742.6946,1742.6946,0.0
14939118,1738.7588,1739.5998,0.8409999999998945
14939197,1723.0171,1723.8748,0.8577000000000226
14939317,1729.5059,1729.6624,0.15649999999982356
14939467,1673.3509,1688.2561,14.90520000000015
14939478,1678.7482,1688.2561,9.507900000000063
14939484,1672.5457,1699.1314,26.585700000000088
14939509,1668.6593,1676.0124,7.35310000000004
14939808,1685.6441,1685.6803,0.036200000000008004
14940008,1679.2907,1680.9305,1.6397999999999229
14940046,1677.658,1678.8632,1.2052000000001044
14940265,1674.8571,1676.0578,1.2007000000000971
14940326,1673.9376,1676.4946,2.5570000000000164
14940488,1680.725,1681.4919,0.7669000000000779
14940732,1678.4641,1679.0098,0.5457000000001244
14940996,1676.8112,1677.4712,0.6599999999998545
14941000,1676.8112,1677.0949,0.28369999999995343
14941015,1677.1182,1677.1182,0.0
14941118,1635.1789,1691.1223,55.94339999999988
14941247,1661.5233,1661.5233,0.0
14941358,1667.87,1671.3105,3.4405000000001564
14941450,1675.9406,1676.4195,0.47890000000006694
14941484,1675.9312,1676.1452,0.2139999999999418
14941693,1675.4553,1675.5398,0.08449999999993452
14941940,1672.7278,1672.7455,0.01770000000010441
14942184,1671.505,1674.106,2.6009999999998854
14942446,1672.1059,1673.269,1.1630999999999858
14942656,1669.3097,1671.1028,1.7930999999998676
14942662,1671.022,1671.1028,0.0807999999999538
14942908,1668.9779,1669.67,0.6920999999999822
14943135,1665.9456,1671.2897,5.344100000000026
14943153,1671.5249,1671.5249,0.0
14943324,1631.6009,1661.0918,29.49090000000001
14943328,1631.6009,1641.6994,10.098500000000058
14943334,1631.6009,1637.4761,5.875200000000177
14943356,1615.1348,1621.7939,6.659099999999853
14943399,1620.5267,1621.6173,1.090599999999995
14943402,1620.5267,1621.2266,0.6999000000000706
14943422,1551.4469,1595.502,44.05510000000004
14943425,1556.5576,1580.5135,23.95589999999993
14943429,1556.5576,1581.9465,25.38889999999992
14943433,1556.5576,1581.9465,25.38889999999992
14943468,1586.3042,1592.9017,6.5974999999998545
14943553,1603.4838,1610.3661,6.8822999999999865
14943783,1592.582,1596.9046,4.322599999999966
14943884,1587.4547,1587.8816,0.42689999999993233
14943984,1572.5346,1581.3891,8.854500000000144
14944146,1583.4563,1587.3276,3.8713000000000193
14944297,1563.8156,1566.3854,2.5697999999999865
14944356,1556.7589,1560.0597,3.300799999999981
14944399,1534.5326,1559.3003,24.767700000000104
14944451,1559.1329,1559.2436,0.11069999999995161
14944530,1566.7019,1576.8284,10.126500000000078
14944989,1514.3063,1520.4102,6.103900000000067
14945069,1506.4179,1508.4813,2.0634000000000015
14945125,1503.8151,1505.5878,1.7726999999999862
14945149,1513.1259,1518.7926,5.666699999999992
14945172,1522.2666,1525.9138,3.6472000000001117
14945230,1516.8085,1518.7037,1.8951999999999316
14945315,1520.2682,1525.6435,5.375299999999925
14945341,1529.0273,1540.5953,11.567999999999984
14945376,1529.1736,1539.1144,9.940799999999854
14945380,1529.1736,1539.1144,9.940799999999854
14945602,1535.6213,1535.6213,0.0
14945785,1538.6202,1570.5819,31.961699999999837
14945793,1556.0127,1570.5819,14.56919999999991
14945829,1550.2011,1550.4575,0.2563999999999851
14945853,1550.5591,1552.6088,2.04970000000003
14945935,1560.9192,1560.9192,0.0
14946002,1552.1023,1557.7013,5.598999999999933
14946104,1546.2246,1550.1801,3.955500000000029
14946106,1546.2246,1550.1801,3.955500000000029
14946119,1550.2052,1550.4968,0.29159999999978936
14946237,1541.2104,1541.8023,0.5919000000001233
14946374,1531.6544,1536.5265,4.872100000000046
14946390,1523.3171,1527.596,4.2789000000000215
14946497,1530.7506,1531.017,0.266399999999976
14946584,1537.6879,1537.7939,0.10599999999999454
14946632,1539.3288,1539.4178,0.08899999999994179
14946663,1538.9991,1539.3932,0.39409999999998035
14946776,1544.346,1544.346,0.0
14946877,1551.2216,1551.2216,0.0
14946929,1543.951,1547.3287,3.3777000000000044
14947024,1536.3958,1538.8662,2.470399999999927
14947053,1527.9593,1530.3766,2.4173000000000684
14947109,1530.5084,1530.5203,0.011899999999968713
14947178,1535.8436,1536.6664,0.822800000000143
14947394,1530.6167,1534.9193,4.302599999999984
14947445,1517.9006,1518.0184,0.11779999999998836
14947575,1510.7669,1517.1017,6.334799999999859
14947660,1508.2691,1512.6672,4.398100000000113
14947693,1470.0772,1508.3094,38.23220000000015
14947695,1461.9662,1506.5857,44.619500000000016
14947698,1461.9662,1488.5934,26.627199999999903
14947706,1461.9662,1476.5178,14.551600000000008
14947742,1456.5359,1465.7319,9.195999999999913
14947764,1455.218,1465.7538,10.535799999999881
14947797,1459.6964,1462.4908,2.794399999999996
14947970,1467.9881,1471.2136,3.225500000000011
14948061,1468.6713,1469.3764,0.7051000000001295
14948269,1459.6109,1464.3891,4.778200000000197
14948322,1448.2636,1459.7809,11.517299999999977
14948352,1438.4505,1441.2934,2.8429000000000997
14948582,1432.8595,1439.393,6.533500000000004
14948734,1451.791,1457.1088,5.317800000000034
14948818,1458.0549,1463.3455,5.290599999999813
14948889,1456.2265,1456.2332,0.006699999999909778
14949030,1457.7121,1462.9885,5.276399999999967
14949033,1457.9747,1462.9885,5.0137999999999465
14949054,1467.3114,1467.9715,0.6601000000000568
14949188,1478.1808,1480.3728,2.1920000000000073
14949286,1473.3115,1473.5594,0.2479000000000724
14949520,1467.7053,1468.6605,0.955199999999877
14949522,1467.4852,1468.5192,1.0339999999998781
14949681,1472.6021,1472.9032,0.3010999999999058
14949727,1467.6521,1469.6875,2.0353999999999814
14949764,1464.8549,1465.5871,0.7321999999999207
14949889,1458.6251,1459.9742,1.349100000000135
14949940,1461.5368,1461.9852,0.44839999999999236
14949986,1467.0004,1469.2614,2.2610000000001946
14950481,1456.921,1456.921,0.0
14950601,1431.7574,1446.4068,14.649400000000014
14950616,1431.6053,1438.2773,6.6720000000000255
14950618,1432.5809,1440.0151,7.434200000000146
14950628,1438.1358,1463.7116,25.575800000000072
14950637,1451.5236,1470.7786,19.25500000000011
14950644,1464.5908,1470.7786,6.187800000000152
14950662,1465.7934,1497.4826,31.689200000000028
14950665,1467.8884,1497.4826,29.5942
14950763,1493.9536,1523.2471,29.293499999999995
14950766,1499.217,1523.2471,24.030099999999948
14950770,1514.147,1521.9512,7.804200000000037
14950776,1511.0259,1520.0982,9.072299999999814
14950826,1521.5318,1521.9815,0.4497000000001208
14950855,1518.8541,1538.771,19.91689999999994
14950926,1533.4828,1540.9354,7.452600000000075
14950988,1524.3358,1529.5912,5.255400000000009
14951011,1523.7747,1524.1961,0.4213999999999487
14951196,1512.1785,1514.3873,2.2088000000001102
14951259,1501.7898,1508.7795,6.989700000000084
14951305,1511.4407,1515.1946,3.7538999999999305
14951416,1522.513,1523.1818,0.6688000000001466
14951512,1522.6439,1523.4195,0.7755999999999403
14951560,1516.6646,1519.5136,2.8489999999999327
14951619,,,
14951762,1515.8302,1516.4999,0.6696999999999207
14951798,1515.6024,1516.3168,0.7144000000000688
14951870,1483.7882,1486.6498,2.861599999999953
14951876,1486.6498,1489.2152,2.5654000000001815
14951938,1484.2225,1486.1271,1.9045999999998457
14952001,1485.8147,1488.1268,2.3121000000001004
14952217,1483.1125,1483.1125,0.0
14952707,1460.2637,1461.048,0.7843000000000302
14952892,1451.8429,1459.1758,7.332899999999881
14952950,1446.2234,1450.5988,4.3753999999999
14952972,1436.1259,1440.1225,3.996599999999944
14953086,1445.6127,1446.6352,1.0225000000000364
14953155,1434.9044,1441.3675,6.463100000000168
14953167,1407.7782,1432.0394,24.261199999999917
14953171,1407.7782,1421.3322,13.554000000000087
14953181,1397.6588,1409.7739,12.115099999999984
14953185,1397.6588,1409.7739,12.115099999999984
14953188,1393.0369,1408.7762,15.739299999999957
14953205,1371.1722,1393.7956,22.623399999999947
14953262,1371.2447,1386.2177,14.972999999999956
14953272,1357.4234,1373.3886,15.965200000000095
14953276,1354.156,1373.3282,19.172199999999975
14953309,1350.3885,1357.2428,6.8542999999999665
14953321,1338.6725,1353.4391,14.766600000000153
14953373,1367.6106,1372.9346,5.324000000000069
14953413,1361.8238,1364.1237,2.299900000000207
14953437,1349.435,1356.4282,6.993200000000115
14953566,1359.2349,1363.9205,4.685600000000022
14953649,1345.6989,1351.0202,5.321299999999837
14953672,1324.0682,1345.9604,21.892200000000003
14953677,1324.0682,1340.3072,16.239000000000033
14953681,1339.1,1340.551,1.4510000000000218
14953712,1317.4738,1330.6002,13.126400000000103
14953717,1313.7077,1330.508,16.800300000000107
14953725,1309.6987,1315.695,5.996300000000019
14953744,1318.4102,1340.0678,21.657600000000002
14953767,1318.6385,1331.5947,12.95620000000008
14953805,1326.171,1341.4132,15.242199999999912
14953830,1336.099,1344.2313,8.132299999999987
14953857,1355.6989,1364.8487,9.149799999999914
14953910,987.3724,1374.0782,386.70579999999995
14953943,1287.2857,1330.4225,43.136799999999994
14953963,1347.914,1367.5625,19.648500000000013
14953977,1364.9635,1372.1045,7.140999999999849
14953994,1371.9092,1378.9699,7.060699999999997
14954025,1379.4676,1386.6401,7.172500000000127
14954076,1367.9268,1376.5277,8.600900000000138
14954107,1366.4026,1368.7014,2.2988000000000284
14954149,1360.1049,1363.041,2.9360999999998967
14954165,1359.132,1359.7419,0.6098999999999251
14954299,1348.1048,1354.9125,6.807699999999841
14954352,1337.9969,1350.7746,12.777699999999868
14954362,1331.6905,1338.3395,6.649000000000115
14954386,1326.0757,1331.8899,5.814199999999801
14954391,1326.0757,1329.7582,3.682499999999891
14954427,1315.6517,1322.0037,6.352000000000089
14954440,1311.7708,1318.1843,6.413499999999885
14954455,1313.1223,1325.8265,12.7041999999999
14954481,1334.708,1341.7601,7.052099999999882
14954596,1310.1385,1323.2164,13.0779
14954636,1312.5825,1318.9052,6.322699999999941
14954660,1323.201,1327.7268,4.52579999999989
14954700,1327.7891,1330.8528,3.063699999999926
14954764,1313.0785,1328.0944,15.015899999999874
14954770,1313.0785,1321.8704,8.791899999999941
14954802,1277.4937,1305.3041,27.810400000000072
14954804,1275.6359,1301.2773,25.641399999999976
14954819,1255.8291,1281.8395,26.010400000000118
14954820,1255.8291,1281.8395,26.010400000000118
14954823,1255.8291,1281.8395,26.010400000000118
14954830,1273.0677,1295.9658,22.898099999999886
14954864,1266.0631,1282.7325,16.669399999999996
14954894,1270.9214,1281.799,10.87760000000003
14954920,1268.1786,1278.7624,10.58380000000011
14954975,1256.609,1269.7823,13.173300000000154
14954999,1249.7156,1263.3444,13.628799999999956
14955066,1243.9223,1267.3106,23.388300000000072
14955085,1217.8167,1247.9417,30.125
14955086,1217.8167,1247.9417,30.125
14955093,1217.8167,1229.8225,12.005799999999908
14955109,1226.6542,1232.1927,5.538500000000113
14955118,1214.576,1232.1927,17.616700000000037
14955133,1170.0545,1215.8361,45.781600000000026
14955149,1197.4596,1207.6361,10.176500000000033
14955165,1204.097,1222.0946,17.99759999999992
14955173,1185.5073,1217.9044,32.39709999999991
14955182,1102.2484,1206.5759,104.3275000000001
14955185,1102.2484,1240.9581,138.7097000000001
14955189,1102.2484,1240.9581,138.7097000000001
14955195,1217.6002,1240.9581,23.357899999999972
14955196,1223.4812,1240.9581,17.476900000000114
14955204,1238.9743,1241.1086,2.1342999999999392
14955214,1240.7213,1261.3684,20.647100000000137
14955217,1247.3312,1261.3684,14.037199999999984
14955232,1220.6219,1245.68,25.058099999999968
14955265,1214.0046,1234.0537,20.049099999999953
14955268,1214.0046,1230.3442,16.33960000000002
14955368,1222.2524,1241.0042,18.751800000000003
14955370,1222.3765,1241.0042,18.627700000000004
14955400,1240.0898,1252.6008,12.510999999999967
14955408,1249.6691,1259.4811,9.811999999999898
14955451,1225.7221,1232.3602,6.638100000000122
14955458,1220.8703,1232.1046,11.234299999999848
14955472,1224.4741,1229.188,4.713900000000194
14955521,1229.5262,1244.6493,15.123100000000022
14955527,1240.7224,1245.0302,4.3077999999998156
14955583,1230.0082,1239.2903,9.2820999999999
14955600,1224.2217,1227.2035,2.981800000000021
14955624,1223.3427,1228.0505,4.707800000000134
14955682,1212.9601,1214.9341,1.9739999999999327
14955722,1161.4555,1196.4081,34.952600000000075
14955727,1161.4555,1196.1916,34.73610000000008
14955743,1182.4121,1189.3336,6.921499999999924
14955776,1194.7872,1202.0769,7.289700000000039
14955793,1196.3298,1200.5768,4.247000000000071
14955857,1191.625,1196.8168,5.1918000000000575
14955869,1191.428,1203.1381,11.710099999999784
14955881,1202.9119,1223.9854,21.073499999999967
14955883,1203.8469,1223.9854,20.138500000000022
14955906,1215.769,1221.2617,5.4927000000000135
14955933,1217.5443,1248.1939,30.649599999999964
14955935,1222.4706,1248.7628,26.292199999999866
14955938,1232.6925,1248.7628,16.07029999999986
14956002,1248.3065,1251.0871,2.7806000000000495
14956080,1228.4213,1237.1204,8.699100000000044
14956082,1228.4055,1237.0447,8.639199999999846
14956098,1218.9164,1227.1773,8.260899999999992
14956112,1212.4099,1220.8357,8.425799999999981
14956128,1210.0017,1213.6787,3.6769999999999072
14956142,1215.9292,1227.0088,11.079600000000028
14956177,1208.1553,1212.2349,4.079600000000028
14956184,1207.4145,1211.9967,4.58219999999983
14956191,1207.4145,1211.9967,4.58219999999983
14956232,1224.7186,1244.0638,19.345199999999977
14956238,1224.7186,1244.0638,19.345199999999977
14956256,1223.5949,1241.0059,17.411000000000058
14956265,1213.0472,1240.3891,27.341900000000123
14956271,1211.715,1222.3863,10.671299999999974
14956289,1224.5102,1233.6996,9.189399999999978
14956328,1231.9856,1235.2922,3.306600000000117
14956352,1229.6324,1239.2965,9.664099999999962
14956365,1230.7382,1232.5833,1.8451000000000022
14956395,1221.1939,1228.3273,7.133399999999938
14956413,1217.9975,1219.6605,1.663000000000011
14956529,1200.3759,1212.1691,11.79320000000007
14956533,1200.3759,1212.1691,11.79320000000007
14956552,1177.3596,1196.6966,19.33699999999999
14956556,1177.3596,1196.6966,19.33699999999999
14956557,1177.3596,1196.6966,19.33699999999999
14956659,1204.0562,1220.9573,16.901100000000042
14956661,1208.5155,1220.9573,12.441800000000057
14956669,1217.0807,1220.4337,3.3530000000000655
14956724,1215.9822,1228.8867,12.904500000000098
14956736,1228.0268,1230.1294,2.1025999999999385
14956769,1228.3857,1240.1652,11.77949999999987
14956802,1224.5329,1225.4578,0.9248999999999796
14956807,1224.5329,1229.692,5.15910000000008
14956858,1234.6803,1242.7217,8.041400000000067
14956871,1242.6003,1273.3445,30.744199999999864
14956874,1248.8381,1273.3445,24.506399999999985
14956882,1261.0428,1271.2093,10.166500000000042
14956969,1262.5807,1263.7889,1.2082000000000335
14956996,1249.6389,1258.5787,8.939800000000105
14957006,1242.9377,1249.9274,6.989700000000084
14957025,1239.1644,1243.1894,4.025000000000091
14957056,1235.1411,1241.0211,5.879999999999882
14957099,1223.762,1230.2445,6.482500000000073
14957184,1218.4156,1246.3191,27.903499999999894
14957244,1214.0852,1217.362,3.276800000000094
14957269,1225.4423,1243.6078,18.165500000000065
14957274,1227.5004,1232.145,4.644600000000082
14957315,1232.5335,1234.2837,1.7501999999999498
14957385,1236.9818,1239.2205,2.2386999999998807
14957414,1245.5105,1246.6952,1.1847000000000207
14957445,1248.9308,1254.617,5.686199999999872
14957479,1235.8927,1245.2943,9.401599999999917
14957566,1238.8768,1241.154,2.2771999999999935
14957569,1238.5561,1241.154,2.5978999999999814
14957613,1231.6867,1231.9347,0.2480000000000473
14957684,1224.8104,1228.9942,4.183800000000019
14957732,1226.5117,1228.1672,1.6555000000000746
14957807,1225.7701,1231.6104,5.84030000000007
14957836,1234.7795,1240.4424,5.662899999999809
14957844,1237.9851,1245.4282,7.4430999999999585
14957890,1247.3496,1249.9543,2.6047000000000935
14957903,1251.5354,1261.8712,10.335800000000063
14957923,1262.2285,1268.1641,5.935600000000022
14957936,1268.8902,1281.313,12.422800000000052
14957981,1263.1816,1265.4611,2.2795000000000982
14958013,1250.8402,1256.0002,5.1599999999998545
14958032,1248.391,1250.8593,2.4682999999999993
14958047,1248.4232,1249.7958,1.3726000000001477
14958109,1236.3608,1240.8299,4.469100000000026
14958236,1227.5714,1236.4597,8.888300000000072
14958296,1229.0308,1230.8511,1.8203000000000884
14958321,1232.5067,1233.6669,1.1602000000000317
14958354,1226.2668,1227.2653,0.9984999999999218
14958484,1217.5154,1220.386,2.8705999999999676
14958503,1209.5455,1211.2122,1.6666999999999916
14958526,1207.7803,1209.8547,2.074400000000196
14958544,1195.2962,1206.6387,11.342499999999973
14958562,1191.0853,1196.9428,5.857500000000073
14958589,1186.6782,1186.9714,0.2931999999998425
14958616,1172.27,1187.1835,14.913500000000113
14958627,1179.117,1199.3381,20.22109999999998
14958634,1199.3381,1199.3381,0.0
14958691,1174.5836,1186.1999,11.616300000000138
14958844,1204.9818,1219.9207,14.938899999999876
14958858,1219.9781,1224.5741,4.596000000000004
14958890,1211.2919,1212.4691,1.1772000000000844
14958911,1199.7462,1206.2952,6.548999999999978
14958922,1195.8289,1199.7462,3.9173000000000684
14958941,1200.0657,1205.4792,5.413499999999885
14959033,1184.6196,1192.8207,8.201099999999997
14959035,1184.6196,1192.8207,8.201099999999997
14959054,1175.332,1178.2835,2.9514999999998963
14959058,1169.844,1177.6372,7.7931999999998425
14959085,1157.9349,1180.053,22.11810000000014
14959092,1157.9349,1185.0242,27.089300000000094
14959123,1163.1864,1172.2036,9.017200000000003
14959135,1155.6115,1169.7433,14.131800000000112
14959150,1148.7702,1156.3604,7.590200000000095
14959182,1105.1163,1154.7264,49.6101000000001
14959193,1091.8236,1142.0241,50.20050000000015
14959200,1123.4531,1128.5171,5.064000000000078
14959211,1096.2405,1127.6246,31.38409999999999
14959214,1096.2405,1127.6246,31.38409999999999
14959221,1120.7959,1133.6796,12.883699999999862
14959239,1101.4881,1128.8745,27.386399999999867
14959242,1079.4383,1119.9486,40.510299999999916
14959249,1079.4383,1115.4288,35.990499999999884
14959261,1093.8669,1112.2752,18.408300000000054
